,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
474,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2025-05-08 14:48:31.000000,2025-05-08 14:39:59,214.0,4.0,91.0,32.0,118.0,8.0,19.0,1334.0,A library of reinforcement learning building blocks in JAX.,22.0,26,True,2025-05-08 14:48:31.000,0.1.7,11.0,rlax,,,,['jax'],373.0,351.0,https://pypi.org/project/rlax,2025-05-08 14:48:31.000,22.0,19827.0,19827.0,,,,,,,,2.0,,,,,,,google-deepmind/rlax,,,,,,,,,,,,,
475,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2025-02-06 20:19:28.000000,2024-07-09 16:09:26,3066.0,,268.0,32.0,38.0,1.0,500.0,1259.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,26,True,2024-06-19 01:15:40.000,0.41.4,211.0,ktrain,,,,['tensorflow'],581.0,577.0,https://pypi.org/project/ktrain,2024-06-19 01:15:40.000,4.0,3545.0,3545.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2025-04-22 14:57:37.199000,2024-02-29 13:41:11,1144.0,,244.0,61.0,249.0,5.0,367.0,1002.0,Search and download Copernicus Sentinel satellite images.,44.0,26,False,2023-03-10 17:53:00.587,1.2.1,41.0,sentinelsat,conda-forge/sentinelsat,,,,714.0,680.0,https://pypi.org/project/sentinelsat,2017-03-06 02:33:09.000,34.0,21818.0,22504.0,https://anaconda.org/conda-forge/sentinelsat,2025-04-22 14:57:37.199,38966.0,,,,,3.0,332.0,,,,,,,,,,,,,,,,,,,
477,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2025-04-22 14:58:02.377000,2021-02-11 16:40:18,279.0,,84.0,12.0,51.0,24.0,53.0,857.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,6.0,26,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,7768.0,7691.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000,77.0,1007844.0,1008082.0,https://anaconda.org/conda-forge/pysbd,2025-04-22 14:58:02.377,10711.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
478,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-06-23 23:04:04.000000,2025-06-23 23:03:32,995.0,9.0,176.0,47.0,95.0,39.0,148.0,771.0,Library for exploring and validating machine learning data.,30.0,26,True,2025-06-09 20:41:07.000,1.17.0,49.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",32.0,,https://pypi.org/project/tensorflow-data-validation,2025-06-09 21:51:40.000,32.0,138419.0,138431.0,,,,,,,,3.0,989.0,,,,,,,,,,,,,,,,,,,
479,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2025-04-22 14:57:23.846000,2019-12-05 08:17:22,46.0,,215.0,21.0,17.0,46.0,23.0,431.0,scikit-learn inspired API for CRFsuite.,6.0,26,False,2024-06-18 11:08:22.000,0.5.0,11.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],8722.0,8583.0,https://pypi.org/project/sklearn-crfsuite,2024-06-18 11:08:22.000,139.0,271821.0,272490.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2025-04-22 14:57:23.846,42148.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2024-05-29 15:42:28.000000,2022-09-22 23:59:07,1084.0,,965.0,179.0,328.0,337.0,294.0,5807.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,158.0,158.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,,502.0,544.0,,,,,,,,2.0,3908.0,,,,,,,,,,,,,,,,,,,
481,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,994.0,48.0,34.0,68.0,113.0,5557.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,False,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],292.0,277.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,15.0,5922.0,5922.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2025-07-02 09:59:25.000000,2025-07-02 05:06:22,3919.0,74.0,641.0,92.0,4302.0,255.0,1439.0,5448.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,99.0,25,True,2025-05-27 17:43:38.000,1.50.0,91.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
483,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2025-06-17 14:33:03.000000,2025-06-17 14:29:54,234.0,5.0,303.0,79.0,187.0,24.0,56.0,5017.0,"A data augmentations library for audio, image, text, and video.",40.0,25,True,2023-12-05 20:52:12.000,1.0.1,18.0,augly,,,,,185.0,181.0,https://pypi.org/project/augly,2023-12-05 20:52:12.000,4.0,3285.0,3285.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
484,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2023-02-06 16:41:16.000000,2021-03-19 15:48:33,667.0,,656.0,156.0,130.0,85.0,101.0,4693.0,A collection of infrastructure and tools for research in neural network interpretability.,40.0,25,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,,,['tensorflow'],819.0,813.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,502.0,502.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
485,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2024-07-16 03:48:08.000000,2023-05-06 14:09:10,264.0,,466.0,46.0,58.0,95.0,175.0,4658.0,An Open-Source Framework for Prompt-Learning.,24.0,25,False,2022-07-06 14:27:42.000,1.0.1,5.0,openprompt,,,,,182.0,179.0,https://pypi.org/project/openprompt,2022-07-06 14:27:42.000,3.0,1506.0,1506.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
486,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2025-06-21 09:30:35.000000,2025-06-21 09:30:46,1702.0,6.0,713.0,46.0,35.0,7.0,607.0,4000.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,32.0,25,True,2023-09-21 04:12:03.000,2.2.7,111.0,deepke,,,,['pytorch'],25.0,25.0,https://pypi.org/project/deepke,2023-09-21 04:12:03.000,,665.0,665.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,511.0,132.0,649.0,65.0,198.0,3936.0,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,1594.0,1594.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
488,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2025-04-22 14:57:18.376000,2023-04-27 20:08:56,632.0,,964.0,277.0,226.0,13.0,356.0,3872.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,25,False,2022-04-21 20:41:22.000,2.2.5,32.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",5.0,,https://pypi.org/project/tensorflowonspark,2022-04-21 20:05:56.000,5.0,51996.0,52435.0,https://anaconda.org/conda-forge/tensorflowonspark,2025-04-22 14:57:18.376,29444.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
489,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2025-06-24 10:02:47.000000,2024-12-20 21:19:02,1587.0,,359.0,68.0,1481.0,118.0,88.0,3566.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,25,True,2024-12-20 21:57:28.000,1.3.1,20.0,lit-nlp,conda-forge/lit-nlp,,,,3.0,,https://pypi.org/project/lit-nlp,2024-12-20 21:27:54.000,3.0,9487.0,11561.0,https://anaconda.org/conda-forge/lit-nlp,2025-04-22 14:57:35.818,120337.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
490,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2025-01-25 03:17:32.000000,2025-01-25 03:08:48,183.0,,413.0,152.0,86.0,105.0,101.0,3453.0,A deep learning library for video understanding research.,58.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,,,['pytorch'],24.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,24.0,54660.0,54660.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
491,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,242.0,49.0,484.0,57.0,70.0,2888.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,343.0,340.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,15709.0,15710.0,,,,,,,,2.0,101.0,,,,,,,,,,,,,,,,,,,
492,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2025-04-22 14:57:21.142000,2021-06-22 10:51:48,116.0,,478.0,95.0,49.0,65.0,255.0,2880.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,774.0,753.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,21.0,1821.0,2190.0,https://anaconda.org/conda-forge/neuralcoref,2025-04-22 14:57:21.142,23228.0,,,,,3.0,1225.0,,,,,,,,,,,,,,,,,,,
493,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2025-04-22 14:58:07.520000,2023-07-23 14:42:27,191.0,,506.0,37.0,252.0,52.0,306.0,2797.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,25,False,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,46414.0,46672.0,https://anaconda.org/conda-forge/pytorch-tabnet,2025-04-22 14:58:07.520,11099.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
494,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-07-02 11:18:09.000000,2025-02-03 12:43:27,770.0,,366.0,77.0,587.0,144.0,95.0,2774.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,25,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],11.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,11.0,15839.0,15839.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
495,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2023-10-06 04:01:21.000000,2022-12-25 20:52:27,843.0,,519.0,94.0,1045.0,260.0,297.0,2562.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",87.0,25,False,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,,,['mxnet'],22.0,,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,22691.0,22691.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
496,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,730.0,167.0,94.0,136.0,358.0,2532.0,An Algorithmic Trading Library for Crypto-Assets in Python.,152.0,25,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,31.0,29.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,145.0,145.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
497,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,617.0,86.0,29.0,25.0,52.0,2407.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,1113.0,1059.0,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,54.0,41600.0,41600.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
498,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,,93.0,39.0,59.0,14.0,79.0,2236.0,The friendly PIL fork.,434.0,25,False,,,72.0,pillow-simd,,,,,65.0,,https://pypi.org/project/pillow-simd,2024-09-23 18:27:59.000,65.0,19041.0,19041.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
499,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,,254.0,54.0,56.0,24.0,50.0,2219.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],809.0,790.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,9756.0,9756.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
500,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,,250.0,65.0,63.0,32.0,199.0,2217.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,25,False,2024-02-28 15:44:03.000,2.1.0,15.0,ampligraph,,,,['tensorflow'],70.0,68.0,https://pypi.org/project/ampligraph,2024-02-26 17:12:26.000,2.0,800.0,800.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
501,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,,243.0,69.0,21.0,93.0,66.0,2127.0,Open source time series library for Python.,6.0,25,False,2017-11-21 16:27:06.000,0.4.16,36.0,pyflux,,,,,292.0,288.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,4.0,344371.0,344371.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
502,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,317.0,55.0,1313.0,235.0,810.0,1993.0,A toolkit for reproducible reinforcement learning research.,79.0,25,False,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],126.0,122.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,4.0,735.0,735.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
503,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2025-06-13 04:33:41.000000,2025-06-13 04:33:36,899.0,3.0,448.0,58.0,373.0,117.0,93.0,1966.0,Library for training machine learning models with privacy for training data.,60.0,25,True,2024-02-14 19:18:00.000,0.9.0,31.0,tensorflow-privacy,,,,['tensorflow'],21.0,,https://pypi.org/project/tensorflow-privacy,2024-02-14 19:08:50.000,21.0,15313.0,15315.0,,,,,,,,2.0,189.0,,,,,,,,,,,,,,,,,,,
504,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2025-07-01 16:14:39.000000,2025-07-01 16:11:24,1092.0,22.0,285.0,42.0,941.0,85.0,66.0,1700.0,A lightweight library for PyTorch training tools and utilities.,148.0,25,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,,,['pytorch'],24.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,24.0,5291.0,5291.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
505,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2025-06-24 02:07:42.000000,2022-08-31 01:52:51,509.0,,308.0,99.0,49.0,8.0,151.0,1572.0,Distributed Deep learning with Keras & Spark.,27.0,25,False,2025-06-24 02:07:42.000,7.1.0,49.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,2025-06-24 02:07:42.000,,31689.0,31941.0,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,17908.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
506,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2024-06-13 23:15:42.000000,2024-06-13 23:15:42,109.0,,214.0,42.0,12.0,4.0,51.0,1572.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,25,False,2021-07-08 19:05:05.000,1.0.2,10.0,geffnet,,,,['pytorch'],306.0,302.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,4.0,200831.0,200831.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
507,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-02-07 15:09:04.000000,2025-02-07 15:09:02,1975.0,,409.0,37.0,2290.0,86.0,235.0,1568.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,25,True,2024-07-08 18:03:34.000,0.36.0,57.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,8910.0,8910.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
508,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-06-29 18:05:08.000000,2025-06-29 18:04:55,1089.0,5.0,122.0,22.0,118.0,37.0,59.0,1474.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",27.0,25,True,2024-10-15 14:24:34.000,2.0.0,50.0,imodels,,,,,133.0,124.0,https://pypi.org/project/imodels,2024-10-15 14:23:49.000,9.0,33026.0,33026.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
509,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2025-04-22 15:32:32.089000,2023-11-06 15:20:05,206.0,,335.0,47.0,44.0,101.0,117.0,1457.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,25,False,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],722.0,714.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,18004.0,53032.0,https://anaconda.org/anaconda/keras-ocr,2025-04-22 15:32:32.089,412.0,,,,,3.0,2031266.0,,,,,,,,,,,,,,,,,,,
510,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-04-22 14:57:23.763000,2024-08-03 19:34:12,297.0,,231.0,44.0,186.0,53.0,122.0,1424.0,Metric learning algorithms in Python.,24.0,25,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],494.0,487.0,https://pypi.org/project/metric-learn,2023-10-09 04:53:59.000,7.0,5282.0,5559.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,16631.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
511,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,402.0,89.0,165.0,103.0,224.0,1377.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],51.0,51.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,,149.0,149.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
512,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2025-03-31 13:51:06.000000,2025-01-03 19:07:34,348.0,,141.0,27.0,69.0,6.0,73.0,1315.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,2025-01-03 15:28:53.000,0.5.6,26.0,livelossplot,,,,['jupyter'],1879.0,1863.0,https://pypi.org/project/livelossplot,2025-01-03 15:28:53.000,16.0,13131.0,13131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
513,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2025-04-11 14:13:23.000000,2023-10-12 14:56:47,1107.0,,235.0,33.0,69.0,57.0,206.0,1301.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,25,False,2023-10-12 14:58:48.000,2.1.2,8.0,innvestigate,,,,['tensorflow'],152.0,150.0,https://pypi.org/project/innvestigate,2023-10-12 14:55:59.000,2.0,511.0,516.0,,,,,,,,2.0,194.0,,,,,,,,,,,,,,,,,,,
