,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
386,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2025-03-26 21:42:40.000000,2024-04-15 22:25:34,1519.0,,612.0,56.0,1887.0,92.0,899.0,1702.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,206.0,25,False,2023-11-28 01:45:31.000,0.23.0,38.0,,tensorflow-addons,,,,['tensorflow'],371.0,,https://pypi.org/project/tensorflow-addons,2023-11-28 01:45:31.000,371.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
387,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2025-04-22 14:57:44.362000,2024-12-30 10:52:51,164.0,,212.0,34.0,75.0,31.0,53.0,1666.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,9.0,25,True,2023-09-26 22:07:23.000,0.2.6,5.0,,torchsde,conda-forge/torchsde,,,['pytorch'],5442.0,5405.0,https://pypi.org/project/torchsde,2023-09-26 21:52:19.000,37.0,https://anaconda.org/conda-forge/torchsde,2025-04-22 14:57:44.362,42782.0,777.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
388,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2025-05-21 09:06:44.000000,2025-05-21 08:57:40,151.0,1.0,138.0,23.0,118.0,51.0,79.0,1492.0,Python 3.8+ toolbox for submitting jobs to Slurm.,26.0,25,True,2025-05-21 09:06:40.000,1.5.3,25.0,,submitit,conda-forge/submitit,,,,4740.0,4666.0,https://pypi.org/project/submitit,2025-05-21 09:06:40.000,74.0,https://anaconda.org/conda-forge/submitit,2025-04-22 14:57:34.697,62613.0,1043.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
389,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2025-04-22 15:32:32.089000,2023-11-06 15:20:05,206.0,,335.0,47.0,45.0,101.0,117.0,1459.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,25,False,2023-11-06 16:35:44.000,0.9.3,33.0,,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],722.0,714.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,https://anaconda.org/anaconda/keras-ocr,2025-04-22 15:32:32.089,422.0,34974.0,,,,,3.0,2063103.0,,,,,,,,,,,,,,,,,,
390,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2025-04-22 14:56:47.167000,2020-10-14 13:22:39,167.0,,408.0,71.0,89.0,36.0,26.0,1401.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,25,False,2020-10-13 21:29:19.000,0.5.5,21.0,,empyrical,conda-forge/empyrical,,,,1808.0,1752.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,56.0,https://anaconda.org/conda-forge/empyrical,2025-04-22 14:56:47.167,39321.0,436.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
391,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2025-05-26 16:11:09.000000,2025-05-26 15:44:59,1485.0,1.0,168.0,30.0,254.0,,,1393.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",23.0,25,True,2025-05-26 16:10:34.000,release-v1.3.9,80.0,,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2448.0,2339.0,https://pypi.org/project/spacy-transformers,2025-05-26 16:11:09.000,109.0,https://anaconda.org/conda-forge/spacy-transformers,2025-04-22 14:58:05.596,131578.0,2928.0,,,,,2.0,396.0,,,,,,,,,,,,,,,,,,
392,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2025-04-22 14:57:23.933000,2024-01-17 21:03:09,532.0,,416.0,51.0,41.0,17.0,139.0,1272.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,25,False,2022-09-06 19:52:23.000,0.12.2,17.0,,kmodes,conda-forge/kmodes,,,,3204.0,3166.0,https://pypi.org/project/kmodes,2022-09-06 19:38:02.764,38.0,https://anaconda.org/conda-forge/kmodes,2025-04-22 14:57:23.933,63206.0,987.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
393,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2025-08-12 14:26:49.000000,2025-08-12 14:25:17,851.0,6.0,135.0,28.0,460.0,89.0,352.0,1190.0,BAyesian Model-Building Interface (Bambi) in Python.,47.0,25,True,2024-12-21 18:08:46.000,0.15.0,30.0,,bambi,conda-forge/bambi,,,,232.0,218.0,https://pypi.org/project/bambi,2024-12-21 18:08:46.000,14.0,https://anaconda.org/conda-forge/bambi,2025-04-22 14:57:09.701,53274.0,951.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
394,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-08-12 12:53:30.000000,2025-08-12 12:53:29,742.0,4.0,155.0,14.0,117.0,30.0,267.0,1082.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,48.0,25,True,2023-10-06 08:51:55.000,0.6.18,31.0,,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],122.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,122.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-05-30 10:08:45.165,875088.0,14114.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
395,Keras-Preprocessing,keras-team/keras-preprocessing,tensorflow-utils,,https://github.com/keras-team/keras-preprocessing,https://github.com/keras-team/keras-preprocessing,MIT,2018-05-30 22:43:36.000,2025-04-22 14:56:51.745000,2022-02-17 22:38:15,288.0,,443.0,42.0,176.0,93.0,102.0,1024.0,"Utilities for working with image data, text data, and sequence data.",52.0,25,False,2020-05-14 03:55:22.223,1.1.2,12.0,,keras-preprocessing,conda-forge/keras-preprocessing,,,['tensorflow'],311.0,,https://pypi.org/project/keras-preprocessing,2020-05-14 03:55:22.223,311.0,https://anaconda.org/conda-forge/keras-preprocessing,2025-04-22 14:56:51.745,2464075.0,44801.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
396,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2025-04-22 14:57:06.248000,2024-11-10 14:49:37,681.0,,106.0,13.0,100.0,77.0,68.0,942.0,A Python nearest neighbor descent for approximate nearest neighbors.,30.0,25,True,2024-06-17 15:48:31.000,0.5.13,32.0,,pynndescent,conda-forge/pynndescent,,,,12916.0,12760.0,https://pypi.org/project/pynndescent,2024-06-17 15:48:31.000,156.0,https://anaconda.org/conda-forge/pynndescent,2025-04-22 14:57:06.248,2391468.0,39204.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
397,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2025-06-05 11:48:32.000000,2025-06-05 11:48:32,501.0,4.0,50.0,8.0,75.0,195.0,469.0,722.0,python binding for libvips using cffi.,16.0,25,True,2025-04-28 10:07:43.000,3.0.0,27.0,,pyvips,conda-forge/pyvips,,,,1241.0,1147.0,https://pypi.org/project/pyvips,2025-04-28 10:07:43.000,94.0,https://anaconda.org/conda-forge/pyvips,2025-04-29 02:42:01.199,238087.0,4104.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
398,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-09-17 14:13:04.000,2025-04-22 14:56:33.006000,2024-07-03 17:02:18,237.0,,60.0,14.0,207.0,13.0,187.0,354.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,25,False,2024-07-03 17:04:15.000,3.10.0,73.0,,pystan,conda-forge/pystan,,,,10718.0,10557.0,https://pypi.org/project/pystan,2024-07-03 17:04:15.000,161.0,https://anaconda.org/conda-forge/pystan,2025-04-22 14:56:33.006,3079227.0,51320.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
399,pandas-ai,gventuri/pandas-ai,others,,https://github.com/sinaptik-ai/pandas-ai,https://github.com/sinaptik-ai/pandas-ai,,2023-04-22 12:58:01.000,2025-08-13 12:59:44.000000,2025-08-13 12:59:44,1354.0,34.0,2092.0,168.0,696.0,13.0,869.0,21764.0,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs..",107.0,24,False,2025-07-31 15:22:00.000,2.3.2,100.0,sinaptik-ai/pandas-ai,pandas-ai,,,,,,,https://pypi.org/project/pandas-ai,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
400,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000000,2023-04-19 14:13:08,2404.0,,4329.0,649.0,236.0,53.0,,18321.0,Python Backtesting library for trading strategies.,56.0,24,False,,,157.0,,backtrader,,,,,3427.0,3353.0,https://pypi.org/project/backtrader,2023-04-19 14:15:00.742,74.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
401,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2025-04-10 21:24:04.000000,2025-04-10 21:23:59,1631.0,,826.0,138.0,1579.0,125.0,125.0,8255.0,Trax Deep Learning with Clear Code and Speed.,81.0,24,True,2021-10-26 20:29:38.000,1.4.1,24.0,,trax,,,,,224.0,223.0,https://pypi.org/project/trax,2021-10-26 20:29:00.538,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
402,NuPIC,numenta/nupic,ml-frameworks,,https://github.com/numenta/nupic-legacy,https://github.com/numenta/nupic-legacy,MIT,2013-04-05 23:14:27.000,2024-12-03 17:50:20.000000,2024-12-03 17:50:20,6627.0,,1586.0,623.0,2112.0,453.0,1338.0,6349.0,"Numenta Platform for Intelligent Computing is an implementation of Hierarchical Temporal Memory (HTM), a theory of..",124.0,24,True,2018-06-01 15:39:25.550,1.0.5,53.0,numenta/nupic-legacy,nupic,,,,,21.0,21.0,https://pypi.org/project/nupic,2016-09-01 21:30:21.000,,,,,0.0,,,,,3.0,23.0,,,,,,,,,,,,,,,,,,
403,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2025-08-04 16:44:35.000000,2025-08-04 16:44:35,782.0,2.0,1196.0,206.0,93.0,201.0,123.0,6112.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,24,True,2022-02-07 22:36:53.000,0.3.14,23.0,,pyAudioAnalysis,,,,,680.0,668.0,https://pypi.org/project/pyAudioAnalysis,2022-02-07 22:36:53.000,12.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
404,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2024-11-25 15:30:52.000000,2023-01-19 00:37:33,900.0,,1207.0,151.0,954.0,60.0,791.0,5900.0,Gluon CV Toolkit.,119.0,24,False,2022-03-07 23:40:19.000,0.10.5,1535.0,,gluoncv,,,,['mxnet'],77.0,21.0,https://pypi.org/project/gluoncv,2023-02-03 18:46:00.371,56.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
405,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2025-08-07 06:18:09.000000,2025-08-07 06:17:10,1085.0,1.0,965.0,180.0,329.0,337.0,294.0,5810.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,24,True,2020-07-24 06:34:39.000,0.3.1,12.0,,mmdnn,,,,,159.0,159.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,,,,,42.0,,,,,2.0,3912.0,,,,,,,,,,,,,,,,,,
406,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2025-04-22 14:57:50.621000,2024-06-09 21:29:43,1062.0,,1068.0,249.0,218.0,53.0,204.0,5379.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,24,False,2021-05-10 18:04:30.000,1.0.3,27.0,,tensortrade,conda-forge/tensortrade,,,,72.0,71.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,https://anaconda.org/conda-forge/tensortrade,2025-04-22 14:57:50.621,5199.0,99.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
407,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2025-08-11 15:54:34.000000,2025-08-11 15:54:34,1699.0,23.0,849.0,141.0,1652.0,406.0,409.0,5159.0,Simple and Distributed Machine Learning.,124.0,24,True,2025-08-04 19:57:01.000,1.0.13,67.0,,synapseml,,,,,7.0,,https://pypi.org/project/synapseml,2025-08-04 19:57:01.000,7.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
408,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-08-02 08:16:49.000000,2024-08-02 08:16:49,252.0,,945.0,54.0,57.0,77.0,109.0,4955.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,18.0,24,True,2024-04-29 17:50:14.000,2.6.0,33.0,,facenet-pytorch,,,,['pytorch'],51.0,,https://pypi.org/project/facenet-pytorch,2024-04-29 17:50:14.000,51.0,,,,29557.0,,,,,3.0,2039484.0,,,,,,,,,,,,,,,,,,
409,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2025-01-22 06:02:52.000000,2025-01-22 06:02:52,927.0,,627.0,145.0,801.0,157.0,356.0,4846.0,Deep Learning Visualization Toolkit.,36.0,24,True,2024-10-30 02:46:42.000,3.0.0-beta,44.0,,visualdl,,,,['paddle'],3614.0,3532.0,https://pypi.org/project/visualdl,2024-10-30 02:50:36.000,82.0,,,,8.0,,,,,3.0,525.0,,,,,,,,,,,,,,,,,,
410,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,Apache-2.0,2016-02-10 20:06:05.000,2024-03-18 16:23:03.000000,2018-07-25 01:28:08,1796.0,,780.0,269.0,438.0,221.0,329.0,4837.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,24,False,2018-01-22 06:03:37.000,1.3.5,28.0,,edward,,,,['tensorflow'],352.0,350.0,https://pypi.org/project/edward,2018-01-22 06:03:05.000,2.0,,,,0.0,,,,,3.0,25.0,,,,,,,,,,,,,,,,,,
411,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2025-04-22 14:57:49.044000,2022-04-01 13:57:36,131.0,,1020.0,147.0,33.0,52.0,77.0,4786.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,24,False,2020-05-22 15:07:00.000,3.3.2,15.0,,vadersentiment,conda-forge/vadersentiment,,,,13019.0,12922.0,https://pypi.org/project/vadersentiment,2020-05-22 15:07:00.000,97.0,https://anaconda.org/conda-forge/vadersentiment,2025-04-22 14:57:49.044,18330.0,345.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
412,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-11-27 09:38:10.000000,2024-11-27 09:38:09,1139.0,,761.0,60.0,1014.0,187.0,743.0,4604.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",90.0,24,True,2023-07-04 07:12:41.567,1.0.1,20.0,,mmocr,,,,['pytorch'],239.0,235.0,https://pypi.org/project/mmocr,2022-05-05 14:21:18.000,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
413,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2025-07-27 18:33:09.000000,2025-07-27 18:33:08,559.0,1.0,756.0,176.0,90.0,1.0,289.0,4565.0,A python wrapper for Alpha Vantage API for financial data.,44.0,24,True,2024-07-18 14:29:16.000,3.0.0,35.0,,alpha_vantage,conda-forge/alpha_vantage,,,,35.0,,https://pypi.org/project/alpha_vantage,2024-07-18 14:29:16.000,35.0,https://anaconda.org/conda-forge/alpha_vantage,2025-04-22 14:57:44.470,9692.0,176.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
414,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2025-04-22 14:57:33.497000,2023-07-05 18:14:28,901.0,,560.0,103.0,623.0,99.0,608.0,4367.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,24,False,2022-08-21 12:49:43.000,1.5,24.0,,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],105.0,,https://pypi.org/project/yellowbrick,2022-08-21 16:11:55.287,105.0,https://anaconda.org/conda-forge/yellowbrick,2025-04-22 14:57:33.497,96318.0,1605.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
415,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2025-08-05 05:13:28.000000,2024-12-20 21:19:02,1587.0,,363.0,68.0,1482.0,118.0,88.0,3583.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,24,True,2024-12-20 21:57:28.000,1.3.1,20.0,,lit-nlp,conda-forge/lit-nlp,,,,3.0,,https://pypi.org/project/lit-nlp,2024-12-20 21:27:54.000,3.0,https://anaconda.org/conda-forge/lit-nlp,2025-04-22 14:57:35.818,123671.0,2096.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
416,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2024-07-31 20:26:54.000000,2024-07-31 20:26:47,2116.0,,530.0,141.0,240.0,43.0,635.0,3313.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,85.0,24,False,2021-08-30 20:20:58.000,0.6.5,24.0,,tensorforce,,,,['tensorflow'],467.0,463.0,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
417,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2025-06-22 02:09:24.000000,2025-06-22 02:09:24,334.0,2.0,356.0,27.0,360.0,100.0,56.0,3204.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,19.0,24,True,2025-04-05 19:49:38.000,0.2.16,17.0,,lazypredict,conda-forge/lazypredict,,,['sklearn'],1415.0,1407.0,https://pypi.org/project/lazypredict,2025-04-05 19:49:38.000,8.0,https://anaconda.org/conda-forge/lazypredict,2025-04-22 14:57:59.313,5859.0,122.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
418,Cufflinks,santosjorge/cufflinks,data-viz,,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000,2024-07-03 14:15:42.000000,2021-02-25 05:05:09,452.0,,676.0,107.0,74.0,102.0,123.0,3073.0,Productivity Tools for Plotly + Pandas.,39.0,24,False,2020-03-01 17:42:01.000,0.17.3,28.0,,cufflinks,,,,['pandas'],14931.0,14822.0,https://pypi.org/project/cufflinks,2020-03-01 17:42:01.000,109.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
419,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000000,2021-10-29 06:15:49,2535.0,,434.0,61.0,933.0,325.0,747.0,3021.0,StellarGraph - Machine Learning on Graphs.,40.0,24,False,2021-02-22 06:35:38.731,1.2.1,25.0,,stellargraph,,,,['tensorflow'],319.0,308.0,https://pypi.org/project/stellargraph,2021-02-22 06:35:38.731,11.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
420,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2025-04-22 14:57:21.142000,2021-06-22 10:51:48,116.0,,478.0,95.0,49.0,65.0,255.0,2880.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,24,False,2019-04-08 11:28:27.000,4.0.0,5.0,,neuralcoref,conda-forge/neuralcoref,,,,775.0,754.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,21.0,https://anaconda.org/conda-forge/neuralcoref,2025-04-22 14:57:21.142,23716.0,371.0,,,,,2.0,1233.0,,,,,,,,,,,,,,,,,,
421,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-04-22 14:57:16.064000,2020-03-16 04:26:47,75.0,,236.0,62.0,42.0,37.0,24.0,2819.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,24,False,2020-03-04 04:15:47.000,0.1.8,10.0,,knockknock,conda-forge/knockknock,,,,1419.0,1414.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,https://anaconda.org/conda-forge/knockknock,2025-04-22 14:57:16.064,19757.0,2822.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
422,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2025-08-09 19:10:16.000000,2025-08-09 19:07:12,181.0,6.0,362.0,28.0,369.0,46.0,364.0,2753.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,15.0,24,True,2025-05-20 19:43:51.000,1.2.0,25.0,adapter-hub/adapters,adapter-transformers,,,,['huggingface'],264.0,252.0,https://pypi.org/project/adapter-transformers,2024-07-07 11:49:43.000,12.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
423,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2025-04-22 14:57:06.322000,2024-08-12 14:54:41,1058.0,,417.0,122.0,147.0,199.0,250.0,2717.0,PYthon svg GrAph plotting Library.,77.0,24,False,2024-08-12 14:55:21.000,3.0.5,81.0,,pygal,conda-forge/pygal,,,,101.0,,https://pypi.org/project/pygal,2024-08-12 14:55:21.000,101.0,https://anaconda.org/conda-forge/pygal,2025-04-22 14:57:06.322,122689.0,3957.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
424,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-04-22 14:57:36.856000,2024-12-10 03:08:33,438.0,,858.0,90.0,295.0,200.0,104.0,2635.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",72.0,24,True,2024-04-08 20:03:12.000,0.6.1,12.0,,aif360,conda-forge/aif360,,,,763.0,731.0,https://pypi.org/project/aif360,2024-04-08 20:03:12.000,32.0,https://anaconda.org/conda-forge/aif360,2025-04-22 14:57:36.856,26004.0,440.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
