,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
459,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2025-04-22 14:56:57.373000,2024-10-16 14:45:12,235.0,,324.0,88.0,104.0,51.0,32.0,3611.0,Python library that makes it easy for data scientists to create charts.,27.0,23,True,2024-10-16 14:48:03.000,5.0.1,27.0,,chartify,conda-forge/chartify,,,,92.0,83.0,https://pypi.org/project/chartify,2024-10-16 14:48:03.000,9.0,https://anaconda.org/conda-forge/chartify,2025-04-22 14:56:57.373,39119.0,482.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
460,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2025-07-06 09:20:14.000000,2025-03-26 13:39:31,2997.0,,1276.0,128.0,1199.0,51.0,91.0,3517.0,a distributed deep learning platform.,98.0,23,True,2020-04-21 08:01:08.000,3.0.0,16.0,,,nusdbsystem/singa,apache/singa,,,6.0,6.0,,,,https://anaconda.org/nusdbsystem/singa,2025-03-25 16:26:36.714,1120.0,86.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,9533.0,3.0,,,,,,,,,,,,,,,,,,,
461,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2025-07-17 17:52:29.000000,2025-07-17 17:52:29,481.0,1.0,282.0,51.0,478.0,69.0,261.0,3457.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,23,True,2024-10-25 17:04:56.000,0.4.12,25.0,,hummingbird-ml,conda-forge/hummingbird-ml,,,,7.0,,https://pypi.org/project/hummingbird-ml,2024-10-25 17:04:56.000,7.0,https://anaconda.org/conda-forge/hummingbird-ml,2025-04-22 14:57:48.691,61593.0,1176.0,,,,,3.0,886.0,,,,,,,,,,,,,,,,,,
462,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2023-06-05 03:00:37.000000,2022-12-13 03:52:09,2484.0,,450.0,79.0,245.0,69.0,156.0,3134.0,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,61.0,23,False,2022-10-31 14:47:34.183,1.0.1,24.0,,fastnlp,,,,,239.0,236.0,https://pypi.org/project/fastnlp,2022-10-31 14:47:34.183,3.0,,,,1.0,,,,,3.0,100.0,,,,,,,,,,,,,,,,,,
463,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2025-04-22 14:57:50.627000,2023-06-20 03:14:12,435.0,,304.0,31.0,477.0,54.0,30.0,3132.0,torch-optimizer -- collection of optimizers for Pytorch.,26.0,23,False,2021-10-31 03:00:19.000,0.3.0,21.0,,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],86.0,,https://pypi.org/project/torch_optimizer,2021-10-31 03:00:19.000,86.0,https://anaconda.org/conda-forge/torch-optimizer,2025-04-22 14:57:50.627,15109.0,290.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
464,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2023-08-28 05:14:10.000000,2022-06-05 10:44:18,1342.0,,528.0,109.0,73.0,193.0,119.0,3096.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,23,False,2019-04-25 02:10:05.000,0.4.4,15.0,,xlearn,,,,,176.0,164.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,,,,55.0,,,,,3.0,4908.0,,,,,,,,,,,,,,,,,,
465,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2025-04-22 14:57:27.526000,2024-09-23 16:30:23,472.0,,351.0,66.0,319.0,51.0,124.0,3083.0,DDSP: Differentiable Digital Signal Processing.,32.0,23,True,2023-05-25 02:30:41.654,3.7.0,55.0,,ddsp,conda-forge/ddsp,,,['tensorflow'],70.0,69.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,23168.0,373.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
466,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-04-22 14:57:46.014000,2023-11-29 13:26:08,135.0,,282.0,53.0,25.0,46.0,97.0,3035.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,23,False,2023-11-29 13:30:45.000,2.3.1,35.0,,sweetviz,conda-forge/sweetviz,,,,3176.0,3146.0,https://pypi.org/project/sweetviz,2023-11-29 13:27:52.000,30.0,https://anaconda.org/conda-forge/sweetviz,2025-04-22 14:57:46.014,45437.0,841.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
467,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2025-06-16 20:24:11.000000,2025-06-16 20:23:20,2317.0,1.0,722.0,79.0,206.0,206.0,473.0,2945.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",153.0,23,True,2023-12-14 04:07:38.000,0.19.0,51.0,,tf-agents,,,,['tensorflow'],14.0,,https://pypi.org/project/tf-agents,2023-12-14 04:07:38.000,14.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
468,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2025-04-22 14:58:07.520000,2023-07-23 14:42:27,191.0,,509.0,38.0,252.0,52.0,307.0,2823.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,23,False,2023-07-23 13:34:05.000,4.1.0,19.0,,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,https://anaconda.org/conda-forge/pytorch-tabnet,2025-04-22 14:58:07.520,11398.0,259.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
469,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2025-04-22 14:57:21.906000,2023-07-19 07:40:10,212.0,,147.0,27.0,200.0,20.0,73.0,2799.0,HiPlot makes understanding high dimensional data easy.,9.0,23,False,2022-05-31 09:00:35.000,0.1.33,113.0,,hiplot,conda-forge/hiplot,,,,540.0,514.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,https://anaconda.org/conda-forge/hiplot,2025-04-22 14:57:21.906,248093.0,3758.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
470,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2025-06-30 10:04:59.000000,2025-06-30 10:04:55,3559.0,1.0,334.0,153.0,1184.0,35.0,60.0,2756.0,Neural Network Libraries.,76.0,23,True,2024-05-29 05:14:17.000,1.39.0,79.0,,nnabla,,,,,44.0,,https://pypi.org/project/nnabla,2024-05-29 02:51:02.000,44.0,,,,10.0,,,,,3.0,1041.0,,,,,,,,,,,,,,,,,,
471,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2025-05-27 18:01:59.000000,2025-05-27 18:01:59,179.0,5.0,362.0,28.0,368.0,46.0,364.0,2749.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,15.0,23,True,2025-05-20 19:43:51.000,1.2.0,25.0,adapter-hub/adapters,adapter-transformers,,,,['huggingface'],264.0,252.0,https://pypi.org/project/adapter-transformers,2024-07-07 11:49:43.000,12.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
472,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Intel,2019-02-26 10:10:56.000,2025-06-13 00:22:28.000000,2025-03-05 13:26:44,670.0,,256.0,53.0,682.0,151.0,225.0,2540.0,Algorithms for explaining machine learning models.,24.0,23,False,2024-04-18 15:30:25.000,0.9.6,34.0,,alibi,,,,,843.0,818.0,https://pypi.org/project/alibi,2024-04-18 15:29:10.000,25.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
473,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2025-04-30 17:25:15.000000,2025-04-30 17:04:22,704.0,,261.0,33.0,152.0,30.0,147.0,2519.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,23,True,2025-04-30 17:25:15.000,2.3.0,20.0,,norfair,,,,,343.0,334.0,https://pypi.org/project/norfair,2025-04-30 17:25:15.000,9.0,,,,5.0,,,,,3.0,352.0,,,,,,,,,,,,,,,,,,
474,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,,250.0,65.0,63.0,32.0,199.0,2217.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,23,False,2024-02-28 15:44:03.000,2.1.0,15.0,,ampligraph,,,,['tensorflow'],70.0,68.0,https://pypi.org/project/ampligraph,2024-02-26 17:12:26.000,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
475,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2025-07-13 09:29:05.000000,2024-05-21 15:42:46,481.0,,333.0,64.0,163.0,19.0,92.0,2188.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,23,False,2024-02-21 23:17:37.000,3.3.0,22.0,,pytextrank,,,,,889.0,870.0,https://pypi.org/project/pytextrank,2024-02-21 23:17:37.000,19.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
476,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,318.0,61.0,38.0,97.0,160.0,2178.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,23,False,2019-02-28 09:16:54.000,0.4.1,9.0,,hyperas,,,,['tensorflow'],401.0,395.0,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000,6.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
477,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2025-04-22 14:57:44.390000,2023-09-26 17:27:56,255.0,,205.0,26.0,65.0,11.0,83.0,2039.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,23,False,2021-05-24 16:45:59.000,0.0.11,10.0,,checklist,conda-forge/checklist,,,['jupyter'],387.0,379.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,8.0,https://anaconda.org/conda-forge/checklist,2025-04-22 14:57:44.390,9972.0,181.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
478,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2023-05-04 14:44:22.000000,2023-01-04 06:06:27,1221.0,,317.0,56.0,1313.0,235.0,810.0,2012.0,A toolkit for reproducible reinforcement learning research.,79.0,23,False,2021-03-23 22:18:36.000,2021.3.0,21.0,,garage,,,,['tensorflow'],126.0,122.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
479,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2025-04-22 14:56:57.136000,2024-02-06 10:59:47,125.0,,228.0,42.0,36.0,45.0,24.0,1911.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,23,False,2017-11-08 13:32:20.000,0.0.1,3.0,,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],529.0,507.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,22.0,https://anaconda.org/conda-forge/multicore-tsne,2025-04-22 14:56:57.136,79026.0,1519.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
480,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2025-08-05 03:39:07.000000,2025-08-05 03:39:07,692.0,1.0,278.0,37.0,499.0,172.0,151.0,1850.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,51.0,23,True,2022-12-16 20:54:02.878,0.12.1,86.0,,petastorm,,,,,224.0,216.0,https://pypi.org/project/petastorm,2023-02-03 00:33:00.499,8.0,,,,6.0,,,,,3.0,579.0,,,,,,,,,,,,,,,,,,
481,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,312.0,27.0,381.0,62.0,155.0,1587.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,23,False,2023-09-26 07:49:38.000,2.2.6,21.0,,pgl,,,,['paddle'],68.0,67.0,https://pypi.org/project/pgl,2023-09-26 07:49:38.000,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
482,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2025-06-24 02:07:42.000000,2022-08-31 01:52:51,509.0,,308.0,99.0,49.0,8.0,151.0,1572.0,Distributed Deep learning with Keras & Spark.,27.0,23,False,2025-06-24 02:07:42.000,7.1.0,49.0,,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,2025-06-24 02:07:42.000,,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,18202.0,252.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
483,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2025-08-06 22:06:11.000000,2025-04-04 12:26:14,3091.0,,126.0,35.0,399.0,17.0,192.0,1484.0,Multi-class confusion matrix library in Python.,18.0,23,True,2025-04-04 14:07:34.000,4.3,47.0,,pycm,,,,,438.0,414.0,https://pypi.org/project/pycm,2025-04-04 14:07:54.000,24.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
484,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,402.0,89.0,165.0,103.0,224.0,1380.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,23,False,2019-10-10 10:59:33.000,0.6.0,11.0,,niftynet,,,,['tensorflow'],51.0,51.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
485,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2024-08-06 17:18:34.000000,2023-06-06 09:46:40,415.0,,336.0,41.0,303.0,33.0,200.0,1351.0,A research toolkit for particle swarm optimization in Python.,45.0,23,False,2021-01-03 21:34:15.000,1.3.0,20.0,,pyswarms,,,,,600.0,578.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,22.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
486,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2025-04-11 14:13:23.000000,2023-10-12 14:56:47,1107.0,,235.0,33.0,69.0,57.0,206.0,1303.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,23,False,2023-10-12 14:58:48.000,2.1.2,8.0,,innvestigate,,,,['tensorflow'],152.0,150.0,https://pypi.org/project/innvestigate,2023-10-12 14:55:59.000,2.0,,,,5.0,,,,,2.0,194.0,,,,,,,,,,,,,,,,,,
487,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2025-02-06 20:19:28.000000,2024-07-09 16:09:26,3066.0,,268.0,32.0,38.0,1.0,500.0,1257.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,23,False,2024-06-19 01:15:40.000,0.41.4,211.0,,ktrain,,,,['tensorflow'],581.0,577.0,https://pypi.org/project/ktrain,2024-06-19 01:15:40.000,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
488,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2025-08-06 18:15:02.000000,2025-08-06 00:06:32,2788.0,54.0,108.0,21.0,1430.0,93.0,268.0,1245.0,"MetricFlow allows you to define, build, and maintain metrics in code.",50.0,23,False,2025-04-01 21:44:13.000,0.207.3,92.0,dbt-labs/metricflow,metricflow,,,,,40.0,36.0,https://pypi.org/project/metricflow,2025-04-01 21:31:37.000,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
489,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2025-04-22 14:58:08.733000,2025-04-07 11:52:39,803.0,,72.0,16.0,139.0,60.0,126.0,1133.0,Visualize large time series data with plotly.py.,14.0,23,True,2024-03-27 07:58:10.000,0.10.0,64.0,,plotly-resampler,conda-forge/plotly-resampler,,,,2057.0,2026.0,https://pypi.org/project/plotly-resampler,2025-04-07 11:52:56.000,31.0,https://anaconda.org/conda-forge/plotly-resampler,2025-04-22 14:58:08.733,123563.0,2873.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
490,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2025-04-22 14:56:39.232000,2024-01-04 20:41:21,582.0,,301.0,95.0,124.0,62.0,99.0,1105.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,23,False,2022-01-25 21:56:31.000,1.0.2,13.0,,astroML,conda-forge/astroml,,,['sklearn'],16.0,,https://pypi.org/project/astroML,2022-03-01 20:02:01.000,16.0,https://anaconda.org/conda-forge/astroml,2025-04-22 14:56:39.232,60769.0,1413.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
491,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-07-29 22:47:55.000000,2025-07-29 22:47:55,265.0,1.0,128.0,12.0,59.0,37.0,30.0,1083.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,23,True,2024-02-01 14:51:21.000,0.5.2,13.0,,detoxify,,,,,987.0,957.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,,,,25571.0,,,,,3.0,1457598.0,,,,,,,,,,,,,,,,,,
492,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2025-08-06 18:21:42.000000,2025-08-06 18:19:48,1003.0,37.0,215.0,56.0,111.0,39.0,180.0,986.0,Input pipeline framework.,31.0,23,True,2025-06-13 22:49:45.000,1.17.0,59.0,,tensorflow-transform,,,,['tensorflow'],19.0,,https://pypi.org/project/tensorflow-transform,2025-06-13 22:57:53.000,19.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
493,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2025-05-31 01:05:53.000000,2025-05-31 01:05:53,613.0,3.0,156.0,14.0,76.0,32.0,153.0,888.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,39.0,23,True,2023-10-12 06:54:28.000,1.6.3,43.0,,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],62.0,,https://pypi.org/project/torch-cluster,2023-10-12 06:52:43.000,62.0,https://anaconda.org/conda-forge/pytorch_cluster,2025-04-22 14:57:27.288,397582.0,6310.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
494,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-08-02 20:04:24.000000,2025-07-12 05:19:00,3723.0,1.0,339.0,64.0,694.0,40.0,540.0,863.0,The Classical Language Toolkit.,122.0,23,True,2025-05-04 21:33:45.000,1.5.0,219.0,,cltk,,,,,317.0,300.0,https://pypi.org/project/cltk,2025-05-04 21:17:17.000,17.0,,,,1.0,,,,,3.0,137.0,,,,,,,,,,,,,,,,,,
495,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2025-04-22 14:56:22.353000,2024-06-12 05:36:27,401.0,,156.0,16.0,74.0,35.0,110.0,770.0,Ternary plotting library for python with matplotlib.,28.0,23,False,2021-02-17 18:38:15.000,1.0.8,11.0,,python-ternary,conda-forge/python-ternary,,,,261.0,229.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000,32.0,https://anaconda.org/conda-forge/python-ternary,2025-04-22 14:56:22.353,118694.0,2198.0,,,,,3.0,36.0,,,,,,,,,,,,,,,,,,
496,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2025-06-16 20:14:40.000000,2025-04-10 21:34:27,1700.0,,293.0,41.0,1484.0,293.0,372.0,732.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",115.0,23,True,2024-07-01 23:45:56.000,0.37.1,45.0,,tensorflow-io,,,,['tensorflow'],61.0,,https://pypi.org/project/tensorflow-io,2024-07-01 23:43:17.000,61.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
497,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2025-04-07 19:01:47.000000,2025-04-03 17:38:00,909.0,,166.0,27.0,104.0,53.0,76.0,653.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,23.0,23,True,2025-04-07 19:01:47.000,1.17.0,45.0,,ml-metadata,,,,,740.0,708.0,https://pypi.org/project/ml-metadata,2025-04-07 19:01:47.000,32.0,,,,38.0,,,,,3.0,2995.0,,,,,,,,,,,,,,,,,,
498,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2025-08-06 08:10:20.000000,2025-05-23 15:36:11,878.0,2.0,78.0,25.0,434.0,111.0,244.0,618.0,"Simple, concise geographical visualization in Python.",33.0,23,True,2024-12-18 08:38:32.000,1.14.0,71.0,,geoviews,conda-forge/geoviews,,,,68.0,5.0,https://pypi.org/project/geoviews,2024-12-17 11:40:57.000,63.0,https://anaconda.org/conda-forge/geoviews,2025-04-22 14:56:48.733,320930.0,5439.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
499,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2025-04-22 14:57:23.846000,2019-12-05 08:17:22,46.0,,215.0,21.0,17.0,46.0,23.0,431.0,scikit-learn inspired API for CRFsuite.,6.0,23,False,2024-06-18 11:08:22.000,0.5.0,11.0,,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],8729.0,8590.0,https://pypi.org/project/sklearn-crfsuite,2024-06-18 11:08:22.000,139.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2025-04-22 14:57:23.846,42303.0,660.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
500,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2025-04-22 14:56:38.480000,2024-12-24 16:12:08,6798.0,,145.0,34.0,415.0,37.0,141.0,396.0,Neuroimaging in Python FMRI analysis package.,70.0,23,False,2024-10-06 19:42:32.000,0.6.1,9.0,,nipy,conda-forge/nipy,,,,271.0,247.0,https://pypi.org/project/nipy,2024-10-06 19:42:32.000,24.0,https://anaconda.org/conda-forge/nipy,2025-04-22 14:56:38.480,172983.0,13306.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
