,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
535,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-11-13 07:16:00.000000,2023-03-05 22:07:59,1158.0,1385.0,356.0,59.0,51.0,,4601.0,Python Algorithmic Trading Library.,11.0,24,False,,,,8.0,,pyalgotrade,,,,,639.0,214.0,214.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,,639.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
536,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,728.0,62.0,247.0,130.0,826.0,4309.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",115.0,24,False,,2021-04-06 12:38:10.521,2.10.2,31.0,,stable-baselines,,,,,6577.0,21.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:38:10.521,21.0,6577.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
537,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2024-03-02 15:10:25.000000,2021-05-10 18:34:53,57.0,413.0,35.0,57.0,138.0,46.0,4055.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,24,False,,2018-09-26 05:07:28.000,1.5.1,12.0,,torchsummary,,,['pytorch'],,143762.0,135.0,,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000,135.0,143762.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
538,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,511.0,132.0,649.0,65.0,198.0,3941.0,Snips Python library to extract meaning from text.,22.0,24,False,,2020-01-15 10:13:17.000,0.20.2,58.0,,snips-nlu,,,,,633.0,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,633.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
539,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2024-08-02 16:23:45.000000,2021-06-02 17:38:16,1810.0,897.0,174.0,386.0,34.0,430.0,3853.0,"Facilitating the design, comparison and sharing of deep text matching models.",39.0,24,False,,2019-10-24 13:09:11.000,2.2.0,5.0,,matchzoo,,,['tensorflow'],,26.0,19.0,19.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,26.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
540,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2025-04-22 14:56:57.373000,2024-10-16 14:45:12,235.0,335.0,88.0,104.0,54.0,32.0,3612.0,Python library that makes it easy for data scientists to create charts.,27.0,24,True,,2024-10-16 14:48:03.000,5.0.1,27.0,,chartify,conda-forge/chartify,,,,2744.0,92.0,83.0,https://pypi.org/project/chartify,2024-10-16 14:48:03.000,9.0,2261.0,https://anaconda.org/conda-forge/chartify,2025-04-22 14:56:57.373,39616.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
541,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2025-05-30 04:14:43.000000,2025-05-30 03:23:16,750.0,238.0,52.0,38.0,75.0,126.0,3240.0,A GUI for Pandas DataFrames.,15.0,24,False,,2025-05-30 04:14:43.000,0.2.15,45.0,,pandasgui,conda-forge/pandasgui,,['pandas'],,7757.0,538.0,524.0,https://pypi.org/project/pandasgui,2025-05-30 04:14:43.000,14.0,7091.0,https://anaconda.org/conda-forge/pandasgui,2025-04-22 14:57:45.598,37345.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
542,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2025-04-22 14:57:27.526000,2024-09-23 16:30:23,472.0,354.0,66.0,319.0,51.0,124.0,3106.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,,2023-05-25 02:30:41.654,3.7.0,55.0,,ddsp,conda-forge/ddsp,,['tensorflow'],,2634.0,70.0,69.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,2259.0,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,23634.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
543,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,653.0,68.0,25.0,116.0,101.0,2996.0,Neural network visualization toolkit for keras.,10.0,24,False,,2017-07-06 05:11:22.255,0.4.1,11.0,,keras-vis,,,['tensorflow'],,1022.0,3063.0,3062.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,1.0,1022.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
544,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,352.0,36.0,695.0,43.0,151.0,2929.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,24,False,,2022-07-02 17:57:17.000,0.2.3,5.0,,promptsource,,,,,406.0,130.0,126.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,406.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
545,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2025-04-22 14:57:21.906000,2023-07-19 07:40:10,212.0,147.0,27.0,200.0,20.0,73.0,2801.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,,2022-05-31 09:00:35.000,0.1.33,113.0,,hiplot,conda-forge/hiplot,,,,54318.0,540.0,514.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,50550.0,https://anaconda.org/conda-forge/hiplot,2025-04-22 14:57:21.906,252507.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
546,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,326.0,91.0,2158.0,215.0,982.0,2742.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,,2023-02-03 19:04:11.785,0.8.1,118.0,,pymars,,,,,20108.0,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,20108.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
547,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,264.0,50.0,98.0,25.0,116.0,2367.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,False,,2023-06-22 13:11:59.629,0.12.1,20.0,mckinsey/causalnex,causalnex,,,"['pytorch', 'sklearn']",,2235.0,167.0,163.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,2235.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
548,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2025-04-10 09:30:35.000000,2025-04-10 09:30:30,2362.0,143.0,28.0,279.0,6.0,44.0,2229.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,24,True,,2024-09-15 02:15:00.000,0.5.3,147.0,,labml,,,,,2111.0,242.0,228.0,https://pypi.org/project/labml,2024-09-15 02:15:00.000,14.0,2111.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
549,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,695.0,87.0,48.0,24.0,64.0,2212.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,,2021-04-03 08:51:49.000,1.3,19.0,,finta,,,,,20742.0,665.0,653.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,20742.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
550,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2025-04-22 14:57:44.390000,2023-09-26 17:27:56,255.0,206.0,26.0,65.0,11.0,83.0,2042.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,False,,2021-05-24 16:45:59.000,0.0.11,10.0,,checklist,conda-forge/checklist,,['jupyter'],,1302.0,387.0,379.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,8.0,1122.0,https://anaconda.org/conda-forge/checklist,2025-04-22 14:57:44.390,10134.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
551,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2025-06-13 04:33:41.000000,2025-06-13 04:33:36,899.0,453.0,59.0,373.0,117.0,93.0,1980.0,Library for training machine learning models with privacy for training data.,60.0,24,True,,2024-02-14 19:18:00.000,0.9.0,31.0,,tensorflow-privacy,,,['tensorflow'],190.0,14200.0,21.0,,https://pypi.org/project/tensorflow-privacy,2024-02-14 19:08:50.000,21.0,14198.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
552,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-07-29 00:52:52.000000,2025-07-29 00:52:49,374.0,291.0,49.0,329.0,269.0,184.0,1978.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,44.0,24,True,1.0,2023-02-03 02:17:00.422,0.7.3,16.0,,tensorflow-recommenders,,,['tensorflow'],,212664.0,2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,212664.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
553,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2025-02-26 03:13:04.000000,2025-02-26 03:13:04,633.0,311.0,56.0,120.0,54.0,32.0,1731.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,,2023-07-31 18:54:38.000,0.3.0,5.0,,aix360,,,,,1256.0,169.0,168.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,1256.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
554,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2025-04-23 13:04:26.000000,2025-04-23 13:04:26,461.0,239.0,49.0,51.0,24.0,92.0,1657.0,Contextually-keyed word vectors.,20.0,24,True,,2023-04-17 14:14:02.218,2.0.2,24.0,,sense2vec,conda-forge/sense2vec,,,72789.0,5243.0,482.0,469.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,3120.0,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,65333.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
555,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,311.0,98.0,45.0,188.0,217.0,1653.0,[UNMAINTAINED] Automated machine learning for analytics & production.,14.0,24,False,,2018-02-22 01:13:03.000,2.9.10,78.0,,auto_ml,,,,75.0,1373.0,14.0,5.0,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,9.0,1373.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
556,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,269.0,26.0,187.0,12.0,390.0,1638.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,24,False,,2024-04-21 09:02:06.000,1.4,18.0,,talos,,,['tensorflow'],,662.0,216.0,208.0,https://pypi.org/project/talos,2024-04-21 09:02:29.000,8.0,662.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
557,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,402.0,89.0,165.0,103.0,224.0,1378.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,24,False,,2019-10-10 10:59:33.000,0.6.0,11.0,,niftynet,,,['tensorflow'],,102.0,51.0,51.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,,102.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
558,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2023-09-14 02:51:02.000000,2022-05-29 19:09:18,309.0,198.0,26.0,57.0,27.0,36.0,1352.0,A Toolbox for Adversarial Robustness Research.,21.0,24,False,,2020-06-15 01:20:07.000,0.2.3,10.0,,advertorch,,,['pytorch'],,1323.0,217.0,212.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,5.0,1323.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
559,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2025-04-22 14:56:50.341000,2024-08-02 11:14:21,90.0,247.0,20.0,23.0,5.0,92.0,1280.0,Implementation of the node2vec algorithm.,16.0,24,False,,2024-08-02 11:13:59.000,0.5.0,19.0,,node2vec,conda-forge/node2vec,,,,26697.0,986.0,955.0,https://pypi.org/project/node2vec,2024-08-02 11:12:23.000,31.0,26277.0,https://anaconda.org/conda-forge/node2vec,2025-04-22 14:56:50.341,36984.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
560,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,214.0,51.0,461.0,145.0,297.0,1236.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,,2023-02-08 02:53:00.720,0.9.1,41.0,,tf-encrypted,,,['tensorflow'],,1038.0,77.0,68.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,1038.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
561,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,223.0,71.0,415.0,65.0,147.0,1196.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,24,False,,2020-02-14 05:35:56.000,0.8.0,10.0,,chainerrl,,,,,319.0,183.0,178.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,5.0,319.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
562,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-08-31 07:41:27.173000,2025-08-12 12:53:29,742.0,156.0,14.0,118.0,30.0,267.0,1084.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,48.0,24,True,1.0,2023-10-06 08:51:55.000,0.6.18,31.0,,torch-sparse,conda-forge/pytorch_sparse,,['pytorch'],,49960.0,122.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,122.0,35707.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-08-31 07:41:27.173,897979.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
563,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2025-04-07 02:04:56.000000,2025-04-07 02:04:56,417.0,186.0,31.0,76.0,3.0,86.0,1053.0,Layers Outputs and Gradients in Keras. Made easy.,17.0,24,True,,2022-09-25 14:40:40.377,4.5.1,40.0,,keract,,,['tensorflow'],,8139.0,263.0,256.0,https://pypi.org/project/keract,2025-04-07 02:03:50.000,7.0,8139.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
564,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2025-01-29 22:28:23.000000,2025-01-29 22:28:21,569.0,191.0,45.0,61.0,1.0,68.0,1008.0,Training neural models with structured signals.,39.0,24,True,,2022-07-29 21:05:16.715,1.4.0,8.0,,neural-structured-learning,,,['tensorflow'],,2909.0,519.0,516.0,https://pypi.org/project/neural-structured-learning,2022-07-29 21:05:16.715,3.0,2909.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
565,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2025-08-12 12:52:56.000000,2025-08-12 12:52:56,614.0,154.0,14.0,77.0,32.0,154.0,891.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,40.0,24,True,1.0,2023-10-12 06:54:28.000,1.6.3,43.0,,torch-cluster,conda-forge/pytorch_cluster,,['pytorch'],,33741.0,62.0,,https://pypi.org/project/torch-cluster,2023-10-12 06:52:43.000,62.0,27304.0,https://anaconda.org/conda-forge/pytorch_cluster,2025-04-22 14:57:27.288,412020.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
566,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2025-04-22 14:56:22.353000,2024-06-12 05:36:27,401.0,156.0,16.0,74.0,35.0,110.0,771.0,Ternary plotting library for python with matplotlib.,28.0,24,False,,2021-02-17 18:38:15.000,1.0.8,11.0,,python-ternary,conda-forge/python-ternary,,,36.0,28725.0,265.0,233.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000,32.0,26220.0,https://anaconda.org/conda-forge/python-ternary,2025-04-22 14:56:22.353,137827.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
567,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-05-13 22:48:38.000000,2025-03-25 10:51:37,923.0,121.0,42.0,119.0,51.0,48.0,727.0,Bias Auditing & Fair ML Toolkit.,23.0,24,True,,2024-01-30 12:03:19.000,1.0.0,18.0,,aequitas,,,,,23024.0,204.0,196.0,https://pypi.org/project/aequitas,2024-01-30 12:03:19.000,8.0,23024.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
568,quinn,MrPowers/quinn,ml-experiments,,https://github.com/mrpowers-io/quinn,https://github.com/mrpowers-io/quinn,Apache-2.0,2017-09-15 13:02:42.000,2025-03-06 03:34:31.000000,2024-12-06 11:28:50,368.0,98.0,20.0,149.0,36.0,94.0,675.0,pyspark methods to enhance developer productivity.,31.0,24,True,,2025-02-26 10:00:00.000,0.10.3,16.0,mrpowers-io/quinn,quinn,,,['spark'],69.0,664573.0,101.0,94.0,https://pypi.org/project/quinn,2024-02-13 12:31:37.000,7.0,664573.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
569,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2025-09-09 02:29:07.000000,2025-09-09 02:28:59,2679.0,50.0,10.0,83.0,31.0,71.0,529.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,12.0,24,True,51.0,2024-08-14 15:06:05.000,4.8.0,81.0,,hyperactive,,,,315.0,3017.0,52.0,39.0,https://pypi.org/project/hyperactive,2025-09-06 09:38:38.000,13.0,3013.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
570,Dejavu,worldveil/dejavu,audio,,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000,2024-04-22 19:23:00.000000,2020-06-03 05:58:03,146.0,1434.0,265.0,71.0,133.0,137.0,6640.0,Audio fingerprinting and recognition in Python.,23.0,23,False,,2015-04-19 21:20:16.000,0.1.3,4.0,,PyDejavu,,,,,209.0,21.0,21.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000,,209.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
571,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2025-04-28 17:33:03.000000,2025-04-28 17:32:57,601.0,781.0,108.0,592.0,107.0,346.0,6419.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,61.0,23,True,,2023-03-30 16:55:07.154,0.9.4,29.0,,t5,,,['tensorflow'],,33969.0,2.0,,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,33969.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
572,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,1560.0,135.0,3625.0,56.0,2028.0,5965.0,An Industrial Grade Federated Learning Framework.,102.0,23,True,,2024-07-31 11:47:02.000,2.2.0,51.0,,ETAF,,,,,,1.0,1.0,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
573,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2025-09-09 17:08:49.000000,2025-09-09 17:08:49,1701.0,852.0,141.0,1654.0,407.0,410.0,5162.0,Simple and Distributed Machine Learning.,125.0,23,True,14.0,2025-07-03 20:33:37.000,1.0.12,67.0,,mmlspark,,,['spark'],,,,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
574,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2025-09-11 06:55:42.000000,2025-03-26 13:39:31,2997.0,1276.0,128.0,1224.0,51.0,91.0,3537.0,a distributed deep learning platform.,98.0,23,True,,2020-04-21 08:01:08.000,3.0.0,16.0,,,nusdbsystem/singa,,,,87.0,6.0,6.0,,,,,https://anaconda.org/nusdbsystem/singa,2025-03-25 16:26:36.714,1121.0,3.0,apache/singa,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,9712.0,,,,,,,,,,,,,,,,,,
575,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2025-07-17 17:52:29.000000,2025-07-17 17:52:29,481.0,287.0,51.0,478.0,72.0,261.0,3474.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,23,True,1.0,2024-10-25 17:04:56.000,0.4.12,25.0,,hummingbird-ml,conda-forge/hummingbird-ml,,,900.0,7300.0,7.0,,https://pypi.org/project/hummingbird-ml,2024-10-25 17:04:56.000,7.0,6129.0,https://anaconda.org/conda-forge/hummingbird-ml,2025-04-22 14:57:48.691,62519.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
576,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,529.0,170.0,50.0,67.0,49.0,3469.0,Fast and flexible AutoML with learning guarantees.,27.0,23,False,,2020-07-09 21:03:28.000,0.9.0,13.0,,adanet,,,['tensorflow'],,129.0,65.0,63.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,129.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
